value	namei	namej
0.0263843288303025	Medium-chain fatty acids	1-alkyl,2-acylglycero-3-phosphocholines
0.0263772212800847	Gluco/mineralocorticoids, progestogins and derivatives	Fatty acyl glycosides of mono- and disaccharides
0.0263555738398732	N-acyl-alpha amino acids	Amino acids, peptides, and analogues
0.0260842126175244	Benzoic acids and derivatives	Indoles and derivatives
0.0260313372452502	Hydroxy acids and derivatives	Tetrahydroxy bile acids, alcohols and derivatives
0.0259688595666156	Brassinolides and derivatives	Cinnamic acids and derivatives
0.0259638446767544	Organic sulfuric acids and derivatives	Hydroxybenzoic acid derivatives
0.0259072784202997	Dicarboxylic acids and derivatives	Carboximidic acids and derivatives
0.0257356900819471	O-glycosyl compounds	Sesquiterpenoids
0.0255802313009389	Purine nucleosides	Imidazopyrimidines
0.0255294094922874	Fatty acyl glycosides of mono- and disaccharides	1,3-diacylglycerols
0.0254137792775612	Dipeptides	Monoterpenoids
0.0254078440234459	Purine nucleosides	N-acyl-alpha amino acids
0.0252943935139962	Phosphatidylethanolamines	Indoles and derivatives
0.0251474974601781	Hydroxybenzoic acid derivatives	Glutamine and derivatives
0.0251411760159275	Tetrahydroisoquinolines	Triterpenoids
0.0251293597644584	1-alkyl,2-acylglycero-3-phosphocholines	Acyl carnitines
0.0251082800234087	Benzopyrans	Peptides
0.0249645168039508	Glutamine and derivatives	Alpha amino acids
0.0249543091948041	Lactones	Pyridines and derivatives
0.0249305963414557	Sphingolipids	Oligopeptides
0.0246604418059261	Quinolines and derivatives	1,3-diacylglycerols
0.0244474022594497	Quinolines and derivatives	Acyl carnitines
0.0244221104500622	Very long-chain fatty acids	Hydroxycinnamic acids and derivatives
0.0243824246305593	Organic sulfuric acids and derivatives	Fatty acid esters
0.0242908646961866	Coumarins and derivatives	1,2-diacylglycerols
0.0242422946321862	L-alpha-amino acids	Benzoic acid esters
0.0241671364335483	Keto acids and derivatives	Lineolic acids and derivatives
0.0239654674668577	Peptidomimetics	Long-chain fatty alcohols
0.0239357015172124	Peptidomimetics	1,2-diacylglycerols
0.0238994908428246	Monoterpenoids	Keto acids and derivatives
0.0238003214892158	Peptidomimetics	Alpha amino acids
0.0236568394614261	Quinolines and derivatives	Hydroxybenzoic acid derivatives
0.0236271369535847	Quinolines and derivatives	Keto acids and derivatives
0.023624830208343	Benzenesulfonic acids and derivatives	Thiazoles
0.0235662160863805	Alkyl-phenylketones	Fatty acids and conjugates
0.0235614984834979	Organic sulfuric acids and derivatives	Lineolic acids and derivatives
0.0235310364527318	Imidazopyrimidines	N-acyl-alpha amino acids
0.023448636163998	Alkyl-phenylketones	Diazines
0.0233842204967733	Benzene and substituted derivatives	Brassinolides and derivatives
0.0233358967550857	Phenol ethers	Fatty acid esters
0.0232665646274268	Sphingolipids	Organic sulfuric acids and derivatives
0.0232535818155557	Diazines	Triterpenoids
0.0232304751245619	Alpha amino acids	Thiazoles
0.0232212428179974	Acyclic diterpenoids	Acyl carnitines
0.0232060148876332	Fatty amides	Thiazoles
0.0231438815644284	Sulfated steroids	Azoles
0.0231269255644412	Glutamine and derivatives	Lineolic acids and derivatives
0.0231139131294288	Organic sulfuric acids and derivatives	1-alkyl,2-acylglycero-3-phosphocholines
0.0230712316859551	Very long-chain fatty acids	Glutamine and derivatives
0.0229940078228572	Isoflavonoids	Alpha amino acids
0.0229892841914489	Tetrahydroisoquinolines	Acyl carnitines
0.0229442658581974	Fatty acids and conjugates	Fatty acid esters
0.0228424682090862	Azolidines	Organic sulfuric acids and derivatives
0.0227167473796571	Hydroxycinnamic acids and derivatives	Stigmastanes and derivatives
0.0226812420822934	Tricarboxylic acids and derivatives	Indoles and derivatives
0.0226158748902769	Bile acids, alcohols and derivatives	Benzoic acid esters
0.0224666498260775	Benzoic acids and derivatives	Organonitrogen compounds
0.0224573108476405	Monoterpenoids	Sesquiterpenoids
0.0224402340092945	Tricarboxylic acids and derivatives	Long-chain fatty acids
0.0221365372527518	Cinnamic acids and derivatives	Diterpenoids
0.0220403234149584	Peptides	Lactones
0.0218428437464697	Ergosterols and derivatives	Purine nucleosides
0.0217942724048232	Benzoic acid esters	Fatty alcohols
0.0217463382052671	Dipeptides	Sesquiterpenoids
0.0216996518595105	Glutamine and derivatives	Keto acids and derivatives
0.0215953716696811	Phenolic glycosides	Long-chain fatty alcohols
0.021196335051503	Oligopeptides	Pyridines and derivatives
0.0211881854718972	1-monoacylglycerols	Pyridines and derivatives
0.0211278005893082	1,3-diacylglycerols	Phenols
0.0211130838763523	1,3-diacylglycerols	Triacylglycerols
0.0210181146387817	Organic sulfuric acids and derivatives	Peptides
0.0209741822147892	Dipeptides	Hydroxybenzoic acid derivatives
0.0209451894312208	Benzenesulfonic acids and derivatives	Diazines
0.0208840794383578	Sulfated steroids	Phosphatidylcholines
0.0208714548237195	Benzene and substituted derivatives	Lineolic acids and derivatives
0.0207950886425208	1-alkyl,2-acylglycero-3-phosphocholines	Fatty alcohols
0.0207404743428531	Phenol ethers	Medium-chain fatty acids
0.0206826015121816	Tetrahydroisoquinolines	N-acyl-alpha amino acids
0.0205598290787879	Azolidines	Very long-chain fatty acids
0.0204511613205846	Hydroxycinnamic acids and derivatives	Diazines
0.0204508913610066	Azolidines	Phenol ethers
0.0202579485895256	Bile acids, alcohols and derivatives	Carboximidic acids and derivatives
0.0199475327987123	Phenol ethers	Diterpenoids
0.019844707269289	Isoflavonoids	Cholesteryl esters
0.0197150799655595	Beta-diketones	Long-chain fatty acids
0.0196793187820303	Ergosterols and derivatives	Glutamine and derivatives
0.0196615031319977	Tricarboxylic acids and derivatives	Ketones
0.0195840649675575	L-alpha-amino acids	Stigmastanes and derivatives
0.0195417168690074	Tricarboxylic acids and derivatives	Alkyl-phenylketones
0.0194722673303169	Quinolines and derivatives	Alpha amino acids
0.0193006970969026	Sphingolipids	Coumarins and derivatives
0.0192752111137472	Tricarboxylic acids and derivatives	Glutamine and derivatives
0.0192324593824572	Tetrahydroxy bile acids, alcohols and derivatives	1,3-diacylglycerols
0.0192108394382004	1-acyl-sn-glycero-3-phosphocholines	Hydroxybenzoic acid derivatives
0.0191879302073706	Flavonoids	Indoles and derivatives
0.0191441875552589	Benzene and substituted derivatives	1,3-diacylglycerols
0.0190260508848323	Very long-chain fatty acids	Coumarins and derivatives
0.019025608178175	Phenylpropanes	Fatty amides
0.0189903479897847	Sphingolipids	Indoles and derivatives
0.0189688292003424	Azoles	Phenylpropanes
0.0189442631627292	Benzenesulfonic acids and derivatives	Cinnamic acids and derivatives
0.0189334070863349	Hydroxy acids and derivatives	Oligopeptides
0.0184577220389179	Benzopyrans	Fatty acids and conjugates
0.0183937180174449	Pyridines and derivatives	Triacylglycerols
0.0183346396773496	Stigmastanes and derivatives	Fatty alcohols
0.0182594360115199	Azolidines	Hydroxybenzoic acid derivatives
0.018232482398631	Beta-diketones	Fatty acids and conjugates
0.0181623827571246	Monoterpenoids	Triterpenoids
0.0181501319255172	Purine nucleosides	Hydroxybenzoic acid derivatives
0.0181205676448661	Peptides	Cinnamic acids and derivatives
0.0179267277366667	1-alkyl,2-acylglycero-3-phosphocholines	Tetrahydroxy bile acids, alcohols and derivatives
0.0178890943238712	Flavonoids	Diterpenoids
0.01784561650254	Bile acids, alcohols and derivatives	N-acyl-alpha amino acids
0.0178137370190216	Flavonoids	Triacylglycerols
0.0177372158943084	Dicarboxylic acids and derivatives	1,2-diacylglycerols
0.0176789326961258	Glutamine and derivatives	Long-chain fatty alcohols
0.0176703038076071	Bile acids, alcohols and derivatives	Acyl carnitines
0.0176436400468862	Ergosterols and derivatives	Organonitrogen compounds
0.0176318373072016	Phenylpropanes	O-glycosyl compounds
0.0175844928346007	Diazines	Fatty alcohols
0.0175040214037429	Phenylpropanes	Benzoic acid esters
0.0174426920709417	Hydroxycinnamic acids and derivatives	Long-chain fatty alcohols
0.0174008121816833	Alpha amino acids	Sesquiterpenoids
0.0173751071733406	Diazines	Fatty acid esters
0.0172711633102347	Peptides	Triterpenoids
0.0171755091003515	Phenolic glycosides	Fatty alcohols
0.0171706793304558	1-monoacylglycerols	Phosphatidylcholines
0.0171163605364354	Peptidomimetics	Ketones
0.0170780271489625	Medium-chain fatty acids	Ketones
0.0170724978212735	Quinolines and derivatives	Isoflavonoids
0.0169643926459226	Carboximidic acids and derivatives	Alpha amino acids
0.0168782707933726	1-acyl-sn-glycero-3-phosphocholines	Isoflavonoids
0.0168422864091178	Coumarins and derivatives	O-glycosyl compounds
0.0167204596436703	Fatty amides	Lactones
0.0165600160163071	Sphingolipids	Phenolic glycosides
0.0164724945097939	Benzopyrans	Stigmastanes and derivatives
0.0164317673976337	Annonaceous acetogenins	Cinnamic acids and derivatives
0.0164110743665955	1-monoacylglycerols	Benzoic acids and derivatives
0.0163753665174505	Benzenesulfonic acids and derivatives	Lineolic acids and derivatives
0.016172823965314	Alkyl-phenylketones	Cholesteryl esters
0.0161430091994626	Flavonoids	Glutamine and derivatives
0.0160711689132426	Hydroxybenzoic acid derivatives	Benzenesulfonic acids and derivatives
0.0159382171966397	Sphingolipids	Sesquiterpenoids
0.0158402812265926	Carboximidic acids and derivatives	1,2-diacylglycerols
0.0157792325336033	Ergosterols and derivatives	Lineolic acids and derivatives
0.0156094315089335	L-alpha-amino acids	Fatty alcohols
0.0155919431030437	L-alpha-amino acids	Monoterpenoids
0.0153988956665584	Phenol ethers	Brassinolides and derivatives
0.01534230159223	Lactones	Phosphatidylethanolamines
0.0152739674392438	Medium-chain fatty acids	Oligopeptides
0.0152272919230026	Ergosterols and derivatives	Isoflavonoids
0.0152090596977511	Azolidines	Benzoic acid esters
0.0151969163259397	1-acyl-sn-glycero-3-phosphocholines	Fatty acids and conjugates
0.0151860513265503	Bile acids, alcohols and derivatives	Gluco/mineralocorticoids, progestogins and derivatives
0.0151754451176162	Tricarboxylic acids and derivatives	Fatty alcohols
0.0151316172317396	Pyridines and derivatives	N-acyl-alpha amino acids
0.0151001105094918	O-glycosyl compounds	Thiazoles
0.0150849293674974	Bile acids, alcohols and derivatives	Tetrahydroxy bile acids, alcohols and derivatives
0.0149641948697201	Alkyl-phenylketones	O-glycosyl compounds
0.0149593527821537	Tricarboxylic acids and derivatives	Pyridines and derivatives
0.0149176258573776	Keto acids and derivatives	Cinnamic acids and derivatives
0.0147563024921583	1-acyl-sn-glycero-3-phosphocholines	Pyridines and derivatives
0.0145805979658556	Diterpenoids	Organonitrogen compounds
0.0145652076278419	Sphingolipids	Quinolines and derivatives
0.0144222145678457	Acyclic diterpenoids	Long-chain fatty acids
0.0144133762714543	Coumarins and derivatives	Long-chain fatty acids
0.0142892568640051	Phosphatidylethanolamines	Thiazoles
0.0142849908247445	Phenol ethers	Hydroxycinnamic acids and derivatives
0.014207136156997	Cholesteryl esters	Organonitrogen compounds
0.0141391710284582	Cholesterols and derivatives	Sesquiterpenoids
0.0141342769705986	1,3-diacylglycerols	Amino acids, peptides, and analogues
0.0140631237353666	Gluco/mineralocorticoids, progestogins and derivatives	Acyclic diterpenoids
0.0139894440563838	Organonitrogen compounds	Triterpenoids
0.0139000964480679	Phenol ethers	1-alkyl,2-acylglycero-3-phosphocholines
0.0137979175825711	Phenol ethers	Peptidomimetics
0.0137845693306998	Monoterpenoids	Fatty amides
0.0136902077028149	Tetrahydroisoquinolines	Fatty amides
0.0136542262495052	Hydroxycinnamic acids and derivatives	Lactones
0.0135875814903451	1-alkyl,2-acylglycero-3-phosphocholines	Lactones
0.0135498887773074	Alkyl-phenylketones	Isoflavonoids
0.0135228093573101	Flavonoids	Fatty alcohols
0.0134399811475338	Hydroxycinnamic acids and derivatives	Cinnamic acids and derivatives
0.0134112761305866	Fatty alcohols	Triterpenoids
0.0133550337861645	Quinolines and derivatives	Peptidomimetics
0.0132271335756316	Sphingolipids	Hydroxybenzoic acid derivatives
0.0132010665283655	O-glycosyl compounds	Lactones
0.0131924603767207	Peptides	Sesquiterpenoids
0.0130758749808787	Quinolines and derivatives	Tetrahydroxy bile acids, alcohols and derivatives
0.0129189735707126	1-monoacylglycerols	Organonitrogen compounds
0.0129025284574584	Benzene and substituted derivatives	Fatty amides
0.0128820521182567	Beta-diketones	Phosphatidylethanolamines
0.0127219726306369	1-alkyl,2-acylglycero-3-phosphocholines	Long-chain fatty acids
0.0126987238085493	Sulfated steroids	Lineolic acids and derivatives
0.0126867035764746	Azolidines	Sesquiterpenoids
0.0125904391790528	Ergosterols and derivatives	Long-chain fatty acids
0.0125698252589513	Fatty amides	Indoles and derivatives
0.0125175160210637	Hydroxycinnamic acids and derivatives	Pyridines and derivatives
0.0124562101772908	Hydroxycinnamic acids and derivatives	Organonitrogen compounds
0.0124554338427379	Benzoic acid esters	Isoflavonoids
0.0124239447528093	Azolidines	Cinnamic acids and derivatives
0.0124092731256363	Fatty amides	Diterpenoids
0.0123989817989121	1-acyl-sn-glycero-3-phosphoethanolamines	Medium-chain fatty acids
0.012392402709617	Phenolic glycosides	Organonitrogen compounds
0.0123419202624215	Very long-chain fatty acids	Amino acids, peptides, and analogues
0.0123386199490396	Phenol ethers	Coumarins and derivatives
0.0122966836844767	Flavonoids	Diazines
0.0122822838172537	Very long-chain fatty acids	Fatty acids and conjugates
0.0122200279826409	Phenylpropanes	Pyridines and derivatives
0.0121453604689965	Ergosterols and derivatives	Phenolic glycosides
0.0121427776003692	Sulfated steroids	Medium-chain fatty acids
0.0119132049977451	Ergosterols and derivatives	1-monoacylglycerols
0.0118669573102529	1-acyl-sn-glycero-3-phosphoethanolamines	Benzoic acids and derivatives
0.0118170032068426	Very long-chain fatty acids	Phenolic glycosides
0.0118125142736942	1-acyl-sn-glycero-3-phosphoethanolamines	Sulfated steroids
0.0118103009066957	Purine nucleosides	O-glycosyl compounds
0.0117491180953884	Isoflavonoids	Fatty alcohols
0.0116772774383538	Keto acids and derivatives	Pyridines and derivatives
0.0116507407809021	Cinnamic acids and derivatives	N-acyl-alpha amino acids
0.0116478051683017	Hydroxybenzoic acid derivatives	Stigmastanes and derivatives
0.0116192090585755	1,2-diacylglycerols	Diazines
0.0116063805298863	Organic sulfuric acids and derivatives	Phosphatidylcholines
0.011575938578351	Phenylpropanes	Imidazopyrimidines
0.0115092821381824	Tetrahydroxy bile acids, alcohols and derivatives	Triterpenoids
0.0114865099857301	Organic sulfuric acids and derivatives	O-glycosyl compounds
0.011426460354735	Annonaceous acetogenins	Benzenesulfonic acids and derivatives
0.0114179035416872	Hydroxy acids and derivatives	Diterpenoids
0.011278622742861	Carboximidic acids and derivatives	Phenylpropanes
0.0112754712540112	Benzopyrans	Sesquiterpenoids
0.0112387017679156	1,2-diacylglycerols	Alpha amino acids
0.011237231655059	Oligopeptides	Lactones
0.0112372202979569	Keto acids and derivatives	Indoles and derivatives
0.011149786578069	Oligopeptides	Long-chain fatty acids
0.011028482303381	Tricarboxylic acids and derivatives	Fatty acyl glycosides of mono- and disaccharides
0.0109546967734333	1-acyl-sn-glycero-3-phosphocholines	Phenol ethers
0.010888266463593	Phenylpropanes	Lactones
0.0107459349581519	Monoterpenoids	1,2-diacylglycerols
0.0107105089294642	Imidazopyrimidines	Lineolic acids and derivatives
0.0106267088207321	Alkyl-phenylketones	Sesquiterpenoids
0.0106190987840956	Dipeptides	Long-chain fatty alcohols
0.0105594502635512	Very long-chain fatty acids	1-alkyl,2-acylglycero-3-phosphocholines
0.0105087839025219	Dipeptides	Keto acids and derivatives
0.0105065674786259	Benzopyrans	Ketones
0.0103923000565789	Alkyl-phenylketones	Phenylpropanes
0.0103452021045105	Acyclic diterpenoids	Triterpenoids
0.0103237037087185	1-acyl-sn-glycero-3-phosphoethanolamines	Benzenesulfonic acids and derivatives
0.0101676800304294	Dipeptides	Diazines
0.0101637774409395	Diazines	Organonitrogen compounds
0.0100715926552107	Cinnamic acids and derivatives	Long-chain fatty acids
0.0100615719185468	Flavonoids	Azoles
0.0100423873375687	Fatty amides	1,3-diacylglycerols
0.010018543249079	Lactones	Cinnamic acids and derivatives
0.0099973496791468	Lactones	Long-chain fatty alcohols
